KIND:nbs
UNITS:cms
INTERVAL:wk
LOCATION:er
# file created: 2018-05-16 20:49:16
1899-12-29,   -999.90
1900-01-05,   -999.90
1900-01-12,   -999.90
1900-01-19,   -999.90
1900-01-26,     29.00
1900-02-02,     74.00
1900-02-09,    -92.00
1900-02-16,    -43.00
1900-02-23,    -88.00
1900-03-02,    -45.00
1900-03-09,     62.00
1900-03-16,     -4.00
1900-03-23,     63.00
1900-03-30,    -56.00
1900-04-06,     90.00
1900-04-13,    -18.00
1900-04-20,     96.00
1900-04-27,     -3.00
1900-05-04,    -27.00
1900-05-11,     27.00
1900-05-18,    -44.00
1900-05-25,    -72.00
1900-06-01,    -33.00
1900-06-08,     23.00
1900-06-15,    -19.00
1900-06-22,   -100.00
1900-06-29,     12.00
1900-07-06,    -86.00
1900-07-13,     43.00
1900-07-20,     93.00
1900-07-27,     62.00
1900-08-03,     57.00
1900-08-10,     69.00
1900-08-17,    -78.00
1900-08-24,     97.00
1900-08-31,    -83.00
1900-09-07,      9.00
1900-09-14,     34.00
1900-09-21,     70.00
1900-09-28,    -31.00
1900-10-05,     -6.00
1900-10-12,     16.00
1900-10-19,     35.00
1900-10-26,    -78.00
1900-11-02,    -86.00
1900-11-09,    -35.00
1900-11-16,    -30.00
1900-11-23,     56.00
1900-11-30,     99.00
1900-12-07,    -54.00
1900-12-14,     77.00
1900-12-21,    -17.00
1900-12-28,     77.00
1901-01-04,     77.00
1901-01-11,    -84.00
1901-01-18,     12.00
1901-01-25,    -50.00
1901-02-01,    -56.00
1901-02-08,    -36.00
1901-02-15,    -21.00
1901-02-22,    -77.00
1901-03-01,    -23.00
1901-03-08,     46.00
1901-03-15,     22.00
1901-03-22,    -20.00
1901-03-29,     -1.00
1901-04-05,    -10.00
1901-04-12,     52.00
1901-04-19,     23.00
1901-04-26,    -30.00
1901-05-03,     -3.00
1901-05-10,    -60.00
1901-05-17,     11.00
1901-05-24,    -46.00
1901-05-31,    -33.00
1901-06-07,     21.00
1901-06-14,     23.00
1901-06-21,    -50.00
1901-06-28,     70.00
1901-07-05,    -25.00
1901-07-12,    -32.00
1901-07-19,     59.00
1901-07-26,    -90.00
1901-08-02,     78.00
1901-08-09,     66.00
1901-08-16,     -4.00
1901-08-23,     51.00
1901-08-30,    -39.00
1901-09-06,    -64.00
1901-09-13,     13.00
1901-09-20,    -21.00
1901-09-27,     88.00
1901-10-04,     29.00
