KIND:nbs
UNITS:cms
INTERVAL:mn
LOCATION:mi
# file created: 2018-05-16 22:06:41
1999-01,   -999.90
1999-02,   -999.90
1999-03,     17.00
1999-04,    -54.00
1999-05,    -28.00
1999-06,    -70.00
1999-07,     93.00
1999-08,     46.00
1999-09,     12.00
1999-10,    -14.00
1999-11,     57.00
1999-12,     58.00
2000-01,    -58.00
2000-02,     25.00
2000-03,    -51.00
2000-04,     38.00
2000-05,    -79.00
2000-06,     50.00
2000-07,    -76.00
2000-08,     71.00
2000-09,    -87.00
2000-10,    -22.00
2000-11,     19.00
2000-12,     59.00
2001-01,    -71.00
2001-02,      0.00
2001-03,    -94.00
2001-04,    -83.00
2001-05,     17.00
2001-06,     35.00
2001-07,     95.00
2001-08,     37.00
2001-09,    -97.00
2001-10,    -91.00
2001-11,     20.00
2001-12,    -55.00
2002-01,     89.00
2002-02,    -11.00
2002-03,    -96.00
2002-04,    -36.00
2002-05,    -26.00
2002-06,    -17.00
2002-07,     95.00
2002-08,    -80.00
2002-09,     28.00
2002-10,     94.00
2002-11,    -18.00
2002-12,   -999.90
